"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","6702 45th Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Class V1.03"
"Scheme:","FHWA"
"Scheme ID:","1"
"Interval:","60 Min"
"Title:","Total Classes"
"Date/Time","Class #1","Class #2","Class #3","Class #4","Class #5","Class #6","Class #7","Class #8","Class #9","Class #10","Class #11","Class #12","Class #13","Total"
06/24/2025 13:00 - 13:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/24/2025 14:00 - 14:59,0,31,4,0,8,0,0,0,0,0,0,0,0,43
06/24/2025 15:00 - 15:59,0,39,7,0,9,0,0,0,1,1,0,0,0,57
06/24/2025 16:00 - 16:59,1,55,8,0,4,0,0,1,0,0,0,0,0,69
06/24/2025 17:00 - 17:59,0,56,2,0,7,0,0,0,0,0,0,0,0,65
06/24/2025 18:00 - 18:59,0,58,3,0,2,0,0,0,0,0,0,0,0,63
06/24/2025 19:00 - 19:59,1,34,6,0,3,0,0,0,0,0,0,0,0,44
06/24/2025 20:00 - 20:59,0,24,5,0,4,0,0,0,0,0,0,0,0,33
06/24/2025 21:00 - 21:59,0,24,0,0,0,0,0,0,0,0,0,0,0,24
06/24/2025 22:00 - 22:59,0,22,1,0,1,0,0,0,0,0,0,0,0,24
06/24/2025 23:00 - 23:59,0,7,0,0,0,0,0,0,0,0,0,0,0,7
06/25/2025 00:00 - 00:59,0,4,0,0,0,0,0,0,0,0,0,0,0,4
06/25/2025 01:00 - 01:59,0,4,0,0,0,0,0,0,0,0,0,0,0,4
06/25/2025 02:00 - 02:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
06/25/2025 03:00 - 03:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
06/25/2025 04:00 - 04:59,0,8,0,0,1,0,0,0,0,0,0,0,0,9
06/25/2025 05:00 - 05:59,0,11,1,0,1,0,0,0,0,0,0,0,0,13
06/25/2025 06:00 - 06:59,0,18,2,0,0,0,0,1,0,0,0,0,0,21
06/25/2025 07:00 - 07:59,0,23,4,0,4,1,0,0,0,0,0,0,0,32
06/25/2025 08:00 - 08:59,0,25,4,1,3,2,2,0,0,0,0,0,0,37
06/25/2025 09:00 - 09:59,1,22,5,0,8,3,0,0,0,0,0,0,0,39
06/25/2025 10:00 - 10:59,0,19,1,0,5,0,0,0,0,0,0,0,0,25
06/25/2025 11:00 - 11:59,0,25,2,0,4,2,0,0,0,0,0,0,0,33
06/25/2025 12:00 - 12:59,1,36,4,0,1,2,0,0,0,0,0,0,0,44
06/25/2025 13:00 - 13:59,0,38,6,0,6,3,0,1,0,0,0,0,0,54
06/25/2025 14:00 - 14:59,0,45,7,1,9,1,0,0,0,0,0,0,0,63
06/25/2025 15:00 - 15:59,0,37,7,0,2,1,0,0,0,0,0,0,0,47
06/25/2025 16:00 - 16:59,1,87,9,3,3,2,2,0,3,0,0,1,2,113
06/25/2025 17:00 - 17:59,0,44,3,0,3,0,0,0,0,0,0,0,0,50
06/25/2025 18:00 - 18:59,0,32,5,0,3,0,0,0,0,0,0,0,0,40
06/25/2025 19:00 - 19:59,0,27,10,0,5,0,0,0,0,0,0,0,0,42
06/25/2025 20:00 - 20:59,0,13,6,0,5,0,0,0,0,0,0,0,0,24
06/25/2025 21:00 - 21:59,0,21,6,0,2,0,0,0,0,0,0,0,0,29
06/25/2025 22:00 - 22:59,0,13,1,0,0,0,0,0,0,0,0,0,0,14
06/25/2025 23:00 - 23:59,0,8,0,0,1,0,0,0,0,0,0,0,0,9
06/26/2025 00:00 - 00:59,0,5,1,0,0,0,0,0,0,0,0,0,0,6
06/26/2025 01:00 - 01:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
06/26/2025 02:00 - 02:59,0,12,1,0,0,0,0,0,0,0,0,0,0,13
06/26/2025 03:00 - 03:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
06/26/2025 04:00 - 04:59,0,7,0,0,1,0,0,0,0,0,0,0,0,8
06/26/2025 05:00 - 05:59,0,14,1,0,0,0,0,0,0,0,0,0,0,15
06/26/2025 06:00 - 06:59,0,15,3,0,2,0,0,0,0,0,0,0,0,20
06/26/2025 07:00 - 07:59,0,21,1,1,4,0,0,0,0,0,0,0,0,27
06/26/2025 08:00 - 08:59,0,30,3,0,8,0,1,0,0,0,0,0,0,42
06/26/2025 09:00 - 09:59,0,28,7,0,10,0,0,0,0,0,0,0,0,45
06/26/2025 10:00 - 10:59,0,39,5,0,10,0,0,0,0,0,0,0,0,54
06/26/2025 11:00 - 11:59,0,37,6,1,10,0,0,0,0,0,0,0,0,54
06/26/2025 12:00 - 12:59,0,42,7,0,5,0,0,0,0,0,0,0,0,54
06/26/2025 13:00 - 13:59,0,31,3,0,8,0,0,0,0,0,0,0,0,42
06/26/2025 14:00 - 14:59,0,31,2,0,4,0,0,0,0,0,0,0,0,37
06/26/2025 15:00 - 15:59,0,33,6,0,6,0,0,1,0,0,0,0,0,46
06/26/2025 16:00 - 16:59,0,55,8,0,1,0,1,0,0,0,0,0,0,65
06/26/2025 17:00 - 17:59,0,47,5,0,5,0,0,0,0,0,0,0,0,57
06/26/2025 18:00 - 18:59,0,43,6,0,4,0,0,0,0,0,0,0,0,53
06/26/2025 19:00 - 19:59,0,27,3,0,1,0,0,0,0,0,0,0,0,31
06/26/2025 20:00 - 20:59,0,25,2,0,0,0,0,0,0,0,0,0,0,27
06/26/2025 21:00 - 21:59,0,23,3,0,1,0,0,0,0,0,0,0,0,27
06/26/2025 22:00 - 22:59,0,18,0,0,0,0,0,0,0,0,0,0,0,18
06/26/2025 23:00 - 23:59,0,10,2,0,1,0,0,0,0,0,0,0,0,13
06/27/2025 00:00 - 00:59,0,1,0,0,1,0,0,0,0,0,0,0,0,2
06/27/2025 01:00 - 01:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
06/27/2025 02:00 - 02:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
06/27/2025 03:00 - 03:59,0,5,0,0,0,0,0,0,0,0,0,0,0,5
06/27/2025 04:00 - 04:59,0,4,0,0,2,0,0,0,0,0,0,0,0,6
06/27/2025 05:00 - 05:59,0,10,0,1,2,0,0,0,0,0,0,0,0,13
06/27/2025 06:00 - 06:59,0,13,3,0,3,0,0,1,0,0,0,0,0,20
06/27/2025 07:00 - 07:59,0,29,2,0,5,0,0,0,0,0,0,0,0,36
06/27/2025 08:00 - 08:59,0,21,8,0,6,1,0,0,0,0,0,0,0,36
06/27/2025 09:00 - 09:59,0,30,6,0,7,0,0,0,0,0,0,0,0,43
06/27/2025 10:00 - 10:59,0,26,4,0,8,0,1,0,0,0,0,0,0,39
06/27/2025 11:00 - 11:59,0,27,4,0,12,0,0,0,0,0,0,0,0,43
06/27/2025 12:00 - 12:59,0,23,7,0,5,1,0,0,0,0,0,0,0,36
06/27/2025 13:00 - 13:59,0,50,9,0,5,0,0,0,0,0,0,0,0,64
06/27/2025 14:00 - 14:59,1,46,5,0,10,1,0,0,0,0,0,0,0,63
06/27/2025 15:00 - 15:59,0,46,3,0,4,0,0,0,0,0,0,0,0,53
06/27/2025 16:00 - 16:59,0,59,7,0,7,0,0,0,0,0,0,0,0,73
06/27/2025 17:00 - 17:59,0,40,6,0,1,0,0,0,0,0,0,0,0,47
06/27/2025 18:00 - 18:59,0,44,2,0,2,0,0,0,0,0,0,0,0,48
06/27/2025 19:00 - 19:59,1,32,5,0,1,0,0,0,0,0,0,0,0,39
06/27/2025 20:00 - 20:59,0,36,3,0,0,0,0,0,0,0,0,0,0,39
06/27/2025 21:00 - 21:59,0,20,2,0,1,0,0,0,0,0,0,0,0,23
06/27/2025 22:00 - 22:59,0,21,1,0,1,0,0,0,0,0,0,0,0,23
06/27/2025 23:00 - 23:59,0,7,1,0,5,0,0,0,0,0,0,0,0,13
06/28/2025 00:00 - 00:59,0,4,4,0,2,0,0,0,0,0,0,0,0,10
06/28/2025 01:00 - 01:59,0,4,1,0,1,0,0,0,0,0,0,0,0,6
06/28/2025 02:00 - 02:59,0,2,1,0,1,0,0,0,0,0,0,0,0,4
06/28/2025 03:00 - 03:59,0,5,1,0,0,0,0,0,0,0,0,0,0,6
06/28/2025 04:00 - 04:59,0,1,1,0,2,0,0,0,0,0,0,0,0,4
06/28/2025 05:00 - 05:59,0,11,1,0,0,0,0,0,0,0,0,0,0,12
06/28/2025 06:00 - 06:59,0,6,2,0,2,0,0,0,0,0,0,0,0,10
06/28/2025 07:00 - 07:59,0,8,0,1,1,0,0,0,0,0,0,0,0,10
06/28/2025 08:00 - 08:59,0,25,2,0,1,0,0,0,0,0,0,0,0,28
06/28/2025 09:00 - 09:59,1,29,2,0,0,0,0,0,0,0,0,0,0,32
06/28/2025 10:00 - 10:59,0,36,2,0,3,0,0,0,0,0,0,0,0,41
06/28/2025 11:00 - 11:59,0,45,2,0,5,0,0,0,0,0,0,0,0,52
06/28/2025 12:00 - 12:59,0,26,2,0,2,0,0,0,0,0,0,0,0,30
06/28/2025 13:00 - 13:59,0,43,8,0,3,0,0,0,0,0,0,0,0,54
06/28/2025 14:00 - 14:59,2,34,6,0,2,0,0,1,0,0,0,0,0,45
06/28/2025 15:00 - 15:59,0,47,1,0,4,0,0,0,0,0,0,0,0,52
06/28/2025 16:00 - 16:59,2,53,7,0,0,0,1,0,0,0,0,0,0,63
06/28/2025 17:00 - 17:59,0,43,5,0,6,0,0,0,0,0,0,0,0,54
06/28/2025 18:00 - 18:59,0,32,0,0,6,0,0,0,0,0,0,0,0,38
06/28/2025 19:00 - 19:59,0,30,2,0,1,0,0,0,0,0,0,0,0,33
06/28/2025 20:00 - 20:59,0,26,2,0,1,0,0,0,0,0,0,0,0,29
06/28/2025 21:00 - 21:59,1,19,2,0,1,0,0,0,0,0,0,0,0,23
06/28/2025 22:00 - 22:59,0,16,1,0,1,0,0,0,0,0,0,0,0,18
06/28/2025 23:00 - 23:59,0,7,0,0,1,0,0,0,0,0,0,0,0,8
06/29/2025 00:00 - 00:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
06/29/2025 01:00 - 01:59,0,6,0,0,1,0,0,0,0,0,0,0,0,7
06/29/2025 02:00 - 02:59,0,5,0,0,0,0,0,0,0,0,0,0,0,5
06/29/2025 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,1
06/29/2025 04:00 - 04:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
06/29/2025 05:00 - 05:59,0,6,0,0,0,0,0,0,0,0,0,0,0,6
06/29/2025 06:00 - 06:59,0,7,0,0,2,0,0,0,0,0,0,0,0,9
06/29/2025 07:00 - 07:59,0,7,0,0,0,0,0,0,0,0,0,0,0,7
06/29/2025 08:00 - 08:59,0,9,0,0,1,0,0,0,0,0,0,0,0,10
06/29/2025 09:00 - 09:59,0,20,3,0,2,0,0,0,0,0,0,0,0,25
06/29/2025 10:00 - 10:59,0,42,2,0,2,0,0,0,0,0,0,0,0,46
06/29/2025 11:00 - 11:59,1,38,2,0,3,0,0,0,0,0,0,0,0,44
06/29/2025 12:00 - 12:59,0,28,2,0,5,0,0,0,0,0,0,0,0,35
06/29/2025 13:00 - 13:59,1,46,4,0,5,0,0,0,0,0,0,0,0,56
06/29/2025 14:00 - 14:59,0,49,1,0,6,0,0,0,0,0,0,0,0,56
06/29/2025 15:00 - 15:59,0,31,1,0,3,0,0,0,0,0,0,0,0,35
06/29/2025 16:00 - 16:59,0,51,5,0,3,0,0,0,0,0,0,0,0,59
06/29/2025 17:00 - 17:59,1,35,1,0,2,0,0,0,0,0,0,0,0,39
06/29/2025 18:00 - 18:59,0,34,5,0,1,0,0,0,0,0,0,0,0,40
06/29/2025 19:00 - 19:59,2,26,4,0,0,0,0,0,0,0,0,0,0,32
06/29/2025 20:00 - 20:59,1,24,4,0,1,0,0,0,0,0,0,0,0,30
06/29/2025 21:00 - 21:59,1,22,2,0,2,0,0,0,0,0,0,0,0,27
06/29/2025 22:00 - 22:59,0,15,0,0,0,0,0,0,0,0,0,0,0,15
06/29/2025 23:00 - 23:59,0,8,0,0,0,0,0,0,0,0,0,0,0,8
06/30/2025 00:00 - 00:59,0,6,0,0,0,0,0,0,0,0,0,0,0,6
06/30/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/30/2025 02:00 - 02:59,0,5,0,0,0,0,0,0,0,0,0,0,0,5
06/30/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/30/2025 04:00 - 04:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
06/30/2025 05:00 - 05:59,0,15,1,0,3,0,0,0,0,0,0,0,0,19
06/30/2025 06:00 - 06:59,0,19,1,0,1,0,0,0,0,0,0,0,0,21
06/30/2025 07:00 - 07:59,0,19,6,1,5,0,0,0,0,0,0,0,0,31
06/30/2025 08:00 - 08:59,0,22,3,1,7,0,0,0,0,0,0,0,0,33
06/30/2025 09:00 - 09:59,0,33,7,0,8,0,0,0,0,0,0,0,0,48
06/30/2025 10:00 - 10:59,0,20,3,0,3,0,0,0,0,0,0,0,0,26
06/30/2025 11:00 - 11:59,0,27,4,0,7,0,0,1,0,0,0,0,0,39
06/30/2025 12:00 - 12:59,0,37,7,0,6,0,0,0,0,0,0,0,0,50
06/30/2025 13:00 - 13:59,0,29,5,1,6,0,0,0,0,0,0,0,0,41
06/30/2025 14:00 - 14:59,0,52,5,1,4,0,0,0,0,0,0,0,0,62
06/30/2025 15:00 - 15:59,1,47,6,0,9,0,0,0,0,0,0,0,0,63
06/30/2025 16:00 - 16:59,0,48,4,0,5,0,0,0,0,0,0,0,0,57
06/30/2025 17:00 - 17:59,0,53,4,0,3,0,0,0,0,0,0,0,0,60
06/30/2025 18:00 - 18:59,0,33,1,0,2,0,0,0,0,0,0,0,0,36
06/30/2025 19:00 - 19:59,0,35,3,1,4,1,0,0,0,0,0,0,0,44
06/30/2025 20:00 - 20:59,2,20,1,0,3,0,0,0,0,0,0,0,0,26
06/30/2025 21:00 - 21:59,1,23,2,0,2,0,0,0,0,0,0,0,0,28
06/30/2025 22:00 - 22:59,0,18,1,0,0,0,0,0,0,0,0,0,0,19
06/30/2025 23:00 - 23:59,0,10,1,0,0,0,0,0,0,0,0,0,0,11
07/01/2025 00:00 - 00:59,0,7,1,0,0,0,0,0,0,0,0,0,0,8
07/01/2025 01:00 - 01:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
07/01/2025 02:00 - 02:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
07/01/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/2025 04:00 - 04:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
07/01/2025 05:00 - 05:59,0,17,2,0,2,0,0,0,0,0,0,0,0,21
07/01/2025 06:00 - 06:59,0,19,2,0,4,0,0,1,0,0,0,0,0,26
07/01/2025 07:00 - 07:59,1,32,4,0,6,0,0,0,0,0,0,0,0,43
07/01/2025 08:00 - 08:59,1,36,4,1,6,0,0,0,0,0,0,0,0,48
07/01/2025 09:00 - 09:59,0,33,7,1,5,0,0,0,0,0,0,0,0,46
07/01/2025 10:00 - 10:59,1,23,5,0,4,1,0,0,0,0,0,0,0,34
