"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","2941 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Northbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/06/2024 17:00 - 17:59,0,2,6,6,0,1,0,0,0,0,0,0,0,0,0,15,25.8,29.5
11/06/2024 18:00 - 18:59,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,8,24.6,28.2
11/06/2024 19:00 - 19:59,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,10,26.9,30.0
11/06/2024 20:00 - 20:59,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,26.7,31.3
11/06/2024 21:00 - 21:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
11/06/2024 22:00 - 22:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/06/2024 23:00 - 23:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/07/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/07/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 04:00 - 04:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/07/2024 05:00 - 05:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/07/2024 06:00 - 06:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
11/07/2024 07:00 - 07:59,2,1,6,2,1,0,0,0,0,0,0,0,0,0,0,12,22.5,27.8
11/07/2024 08:00 - 08:59,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,11,28.5,33.3
11/07/2024 09:00 - 09:59,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7,24.4,29.1
11/07/2024 10:00 - 10:59,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,25.0,28.6
11/07/2024 11:00 - 11:59,1,3,2,4,5,0,0,0,0,0,0,0,0,0,0,15,26.2,33.3
11/07/2024 12:00 - 12:59,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,7,32.7,35.3
11/07/2024 13:00 - 13:59,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,8,27.8,33.2
11/07/2024 14:00 - 14:59,1,0,4,6,3,0,0,0,0,0,0,0,0,0,0,14,26.8,31.7
11/07/2024 15:00 - 15:59,1,1,1,8,3,0,1,0,0,0,0,0,0,0,0,15,28.1,33.1
11/07/2024 16:00 - 16:59,1,3,8,9,4,0,0,0,0,0,0,0,0,0,0,25,25.7,30.7
11/07/2024 17:00 - 17:59,1,2,7,5,2,0,0,0,0,0,0,0,0,0,0,17,24.7,30.0
11/07/2024 18:00 - 18:59,1,2,6,9,0,0,0,0,0,0,0,0,0,0,0,18,24.7,29.2
11/07/2024 19:00 - 19:59,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,9,23.1,26.4
11/07/2024 20:00 - 20:59,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,22.0,24.0
11/07/2024 21:00 - 21:59,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,7,23.3,25.5
11/07/2024 22:00 - 22:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/07/2024 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/08/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/08/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 05:00 - 05:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
11/08/2024 06:00 - 06:59,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,23.5,27.5
11/08/2024 07:00 - 07:59,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,8,27.3,29.6
11/08/2024 08:00 - 08:59,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,5,26.2,29.8
11/08/2024 09:00 - 09:59,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,31.4,33.9
11/08/2024 10:00 - 10:59,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,5,27.6,34.8
11/08/2024 11:00 - 11:59,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,11,26.7,33.1
11/08/2024 12:00 - 12:59,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,7,31.9,35.1
11/08/2024 13:00 - 13:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
11/08/2024 14:00 - 14:59,1,1,1,13,3,1,1,0,0,0,0,0,0,0,0,21,28.7,33.3
11/08/2024 15:00 - 15:59,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,15,29.1,33.3
11/08/2024 16:00 - 16:59,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,8,23.5,29.3
11/08/2024 17:00 - 17:59,1,0,6,6,2,0,0,0,0,0,0,0,0,0,0,15,25.9,30.4
11/08/2024 18:00 - 18:59,3,1,1,7,2,0,0,0,0,0,0,0,0,0,0,14,24.1,30.6
11/08/2024 19:00 - 19:59,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,8,25.9,30.1
11/08/2024 20:00 - 20:59,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,7,25.6,29.1
11/08/2024 21:00 - 21:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/08/2024 22:00 - 22:59,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,24.8,32.9
11/08/2024 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 00:00 - 00:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/09/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 03:00 - 03:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/09/2024 04:00 - 04:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/09/2024 05:00 - 05:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
11/09/2024 06:00 - 06:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
11/09/2024 07:00 - 07:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/09/2024 08:00 - 08:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
11/09/2024 09:00 - 09:59,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,27.0,29.2
11/09/2024 10:00 - 10:59,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,12,29.3,32.2
11/09/2024 11:00 - 11:59,1,1,3,4,2,0,0,0,0,0,0,0,0,0,0,11,25.4,30.6
11/09/2024 12:00 - 12:59,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,26.3,29.1
11/09/2024 13:00 - 13:59,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,9,22.7,29.6
11/09/2024 14:00 - 14:59,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,12,22.8,25.3
11/09/2024 15:00 - 15:59,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,8,20.8,26.8
11/09/2024 16:00 - 16:59,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,23.6,29.8
11/09/2024 17:00 - 17:59,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,12,24.4,29.4
11/09/2024 18:00 - 18:59,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,9,22.4,27.9
11/09/2024 19:00 - 19:59,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,8,22.9,28.2
11/09/2024 20:00 - 20:59,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,26.7,29.6
11/09/2024 21:00 - 21:59,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,24.5,25.5
11/09/2024 22:00 - 22:59,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,24.4,27.9
11/09/2024 23:00 - 23:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 00:00 - 00:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 06:00 - 06:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 07:00 - 07:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/10/2024 08:00 - 08:59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.0,23.6
11/10/2024 09:00 - 09:59,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,27.0,30.5
11/10/2024 10:00 - 10:59,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,6,23.7,32.5
11/10/2024 11:00 - 11:59,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,8,28.3,32.5
11/10/2024 12:00 - 12:59,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,12,26.0,30.1
11/10/2024 13:00 - 13:59,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,5,26.2,29.8
11/10/2024 14:00 - 14:59,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,6,23.7,28.7
11/10/2024 15:00 - 15:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
11/10/2024 16:00 - 16:59,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,25.2,27.5
11/10/2024 17:00 - 17:59,1,1,3,6,1,0,0,0,0,0,0,0,0,0,0,12,25.2,29.9
