"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","2809 Hampshire Ave N"
"Comments:","Near the school."
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/09/2024 19:00 - 19:59,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,16,25.6,28.9
11/09/2024 20:00 - 20:59,1,0,5,5,3,0,0,0,0,0,0,0,0,0,0,14,26.4,31.7
11/09/2024 21:00 - 21:59,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,7,25.0,32.1
11/09/2024 22:00 - 22:59,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,28.2,29.8
11/09/2024 23:00 - 23:59,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,12,22.1,27.2
11/10/2024 00:00 - 00:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
11/10/2024 01:00 - 01:59,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,23.6,28.9
11/10/2024 02:00 - 02:59,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,21.3,25.5
11/10/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 05:00 - 05:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 06:00 - 06:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/10/2024 07:00 - 07:59,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,6,32.5,37.5
11/10/2024 08:00 - 08:59,0,1,1,4,3,0,1,0,0,0,0,0,0,0,0,10,29.8,34.3
11/10/2024 09:00 - 09:59,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,7,28.4,32.1
11/10/2024 10:00 - 10:59,0,2,1,7,5,0,0,0,0,0,0,0,0,0,0,15,28.4,33.3
11/10/2024 11:00 - 11:59,0,0,3,7,6,1,0,0,0,0,0,0,0,0,0,17,29.9,34.3
11/10/2024 12:00 - 12:59,1,1,4,8,1,0,0,0,0,0,0,0,0,0,0,15,25.5,29.9
11/10/2024 13:00 - 13:59,1,1,2,11,4,1,0,0,0,0,0,0,0,0,0,20,28.0,32.9
11/10/2024 14:00 - 14:59,0,2,2,12,2,0,0,0,0,0,0,0,0,0,0,18,27.4,30.5
11/10/2024 15:00 - 15:59,0,1,8,8,2,0,0,0,0,0,0,0,0,0,0,19,26.4,30.2
11/10/2024 16:00 - 16:59,0,0,2,8,2,1,0,0,0,0,0,0,0,0,0,13,29.2,32.4
11/10/2024 17:00 - 17:59,2,4,9,13,4,1,0,0,0,0,0,0,0,0,0,33,25.7,30.4
11/10/2024 18:00 - 18:59,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,14,27.1,32.8
11/10/2024 19:00 - 19:59,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,10,24.6,31.0
11/10/2024 20:00 - 20:59,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,12,27.6,32.2
11/10/2024 21:00 - 21:59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,25.5,32.0
11/10/2024 22:00 - 22:59,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,26.7,31.3
11/10/2024 23:00 - 23:59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19.0,27.0
11/11/2024 00:00 - 00:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/11/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 04:00 - 04:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0
11/11/2024 05:00 - 05:59,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,7,33.4,39.6
11/11/2024 06:00 - 06:59,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,7,27.6,33.3
11/11/2024 07:00 - 07:59,0,1,10,7,6,0,0,0,0,0,0,0,0,0,0,24,27.2,32.6
11/11/2024 08:00 - 08:59,0,0,3,11,2,0,1,0,0,0,0,0,0,0,0,17,29.0,30.9
11/11/2024 09:00 - 09:59,0,1,6,7,1,1,0,0,0,0,0,0,0,0,0,16,26.8,30.4
11/11/2024 10:00 - 10:59,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,29.5,35.5
11/11/2024 11:00 - 11:59,0,3,10,6,2,1,0,0,0,0,0,0,0,0,0,22,25.7,30.3
11/11/2024 12:00 - 12:59,0,1,6,5,2,0,0,0,0,0,0,0,0,0,0,14,26.3,30.4
11/11/2024 13:00 - 13:59,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,10,24.9,28.5
11/11/2024 14:00 - 14:59,0,1,7,17,7,1,0,0,0,0,0,0,0,0,0,33,28.4,32.8
11/11/2024 15:00 - 15:59,1,3,14,9,4,0,0,0,0,0,0,0,0,0,0,31,25.3,30.4
11/11/2024 16:00 - 16:59,0,2,5,10,5,0,0,0,0,0,0,0,0,0,0,22,27.5,32.2
11/11/2024 17:00 - 17:59,2,2,12,14,4,2,0,0,0,0,0,0,0,0,0,36,26.4,31.1
11/11/2024 18:00 - 18:59,0,0,12,4,2,1,0,0,0,0,0,0,0,0,0,19,26.4,30.1
11/11/2024 19:00 - 19:59,1,0,4,4,2,1,0,0,0,0,0,0,0,0,0,12,26.9,32.8
11/11/2024 20:00 - 20:59,1,0,10,5,1,0,0,0,0,0,0,0,0,0,0,17,24.7,29.0
11/11/2024 21:00 - 21:59,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,28.3,30.5
11/11/2024 22:00 - 22:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/11/2024 23:00 - 23:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/12/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 01:00 - 01:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/12/2024 02:00 - 02:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/12/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/12/2024 05:00 - 05:59,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,7,30.6,34.1
11/12/2024 06:00 - 06:59,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,26.8,35.5
11/12/2024 07:00 - 07:59,0,0,12,16,10,3,0,0,0,0,0,0,0,0,0,41,29.0,34.2
11/12/2024 08:00 - 08:59,0,0,3,9,10,3,0,0,0,0,0,0,0,0,0,25,31.0,35.4
11/12/2024 09:00 - 09:59,3,1,2,7,5,3,0,0,0,0,0,0,0,0,0,21,27.5,35.3
11/12/2024 10:00 - 10:59,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0
