"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5400 Douglas Dr N"
"Comments:","Behind McDonald's"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/29/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
08/01/2025 01:00 - 01:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/01/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
08/01/2025 03:00 - 03:59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23.0,27.0
08/01/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/01/2025 05:00 - 05:59,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5,27.4,29.8
08/01/2025 06:00 - 06:59,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,8,29.0,33.9
08/01/2025 07:00 - 07:59,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,11,26.5,29.9
08/01/2025 08:00 - 08:59,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,11,26.3,30.2
08/01/2025 09:00 - 09:59,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,10,27.1,32.7
08/01/2025 10:00 - 10:59,0,1,9,4,1,0,0,0,0,0,0,0,0,0,0,15,25.1,28.8
08/01/2025 11:00 - 11:59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.0,37.8
08/01/2025 12:00 - 12:59,0,0,7,10,0,2,0,0,0,0,0,0,0,0,0,19,27.7,30.3
08/01/2025 13:00 - 13:59,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,13,24.7,29.3
08/01/2025 14:00 - 14:59,0,0,7,8,2,0,0,0,0,0,0,0,0,0,0,17,27.0,30.3
08/01/2025 15:00 - 15:59,0,0,4,9,5,0,0,0,0,0,0,0,0,0,0,18,28.7,32.8
08/01/2025 16:00 - 16:59,2,1,8,10,7,2,0,0,0,0,0,0,0,0,0,30,27.4,33.9
08/01/2025 17:00 - 17:59,1,1,7,6,3,0,0,0,0,0,0,0,0,0,0,18,25.7,30.7
08/01/2025 18:00 - 18:59,0,1,4,9,2,0,0,0,0,0,0,0,0,0,0,16,27.2,30.5
08/01/2025 19:00 - 19:59,2,4,8,6,2,0,0,0,0,0,0,0,0,0,0,22,23.7,29.5
08/01/2025 20:00 - 20:59,1,2,13,10,0,0,0,0,0,0,0,0,0,0,0,26,24.5,28.8
08/01/2025 21:00 - 21:59,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,9,25.8,31.4
08/01/2025 22:00 - 22:59,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,25.8,28.7
08/01/2025 23:00 - 23:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
08/02/2025 00:00 - 00:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
08/02/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/02/2025 02:00 - 02:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
08/02/2025 03:00 - 03:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
08/02/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/02/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/02/2025 06:00 - 06:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,28.3,29.4
08/02/2025 07:00 - 07:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
08/02/2025 08:00 - 08:59,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,7,25.4,29.6
08/02/2025 09:00 - 09:59,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,10,25.5,31.0
08/02/2025 10:00 - 10:59,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,11,23.1,27.4
08/02/2025 11:00 - 11:59,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,13,24.3,29.0
08/02/2025 12:00 - 12:59,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,13,24.2,27.9
08/02/2025 13:00 - 13:59,0,1,4,3,2,1,0,0,0,0,0,0,0,0,0,11,27.5,33.1
08/02/2025 14:00 - 14:59,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,11,28.0,32.4
08/02/2025 15:00 - 15:59,3,1,7,4,0,0,0,0,0,0,0,0,0,0,0,15,21.8,27.6
08/02/2025 16:00 - 16:59,1,3,6,5,1,0,0,0,0,0,0,0,0,0,0,16,23.8,29.1
08/02/2025 17:00 - 17:59,2,4,6,4,0,0,0,0,0,0,0,0,0,0,0,16,21.9,27.4
08/02/2025 18:00 - 18:59,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,11,24.4,28.3
08/02/2025 19:00 - 19:59,1,2,7,4,2,1,0,0,0,0,0,0,0,0,0,17,25.3,30.9
08/02/2025 20:00 - 20:59,2,4,8,1,1,0,0,0,0,0,0,0,0,0,0,16,21.5,25.4
