"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Eastbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/19/2025 13:00 - 13:59,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,17,28.8,33.5
06/19/2025 14:00 - 14:59,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,15,27.5,30.5
06/19/2025 15:00 - 15:59,0,1,7,8,6,3,1,0,0,0,0,0,0,0,0,26,29.6,35.3
06/19/2025 16:00 - 16:59,0,4,6,9,4,3,0,0,0,0,0,0,0,0,0,26,27.7,34.3
06/19/2025 17:00 - 17:59,0,1,6,11,10,0,0,0,0,0,0,0,0,0,0,28,28.8,33.7
06/19/2025 18:00 - 18:59,0,1,5,7,3,0,0,0,0,0,0,0,0,0,0,16,27.1,31.2
06/19/2025 19:00 - 19:59,1,0,4,8,5,1,0,0,0,0,0,0,0,0,0,19,28.3,33.7
06/19/2025 20:00 - 20:59,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,12,27.7,30.3
06/19/2025 21:00 - 21:59,0,0,7,8,1,0,0,0,0,0,0,0,0,0,0,16,26.6,29.8
06/19/2025 22:00 - 22:59,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,9,25.6,29.6
06/19/2025 23:00 - 23:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
06/20/2025 00:00 - 00:59,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16.3,26.3
06/20/2025 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
06/20/2025 02:00 - 02:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
06/20/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/20/2025 04:00 - 04:59,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,30.0,31.3
06/20/2025 05:00 - 05:59,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8,26.5,29.3
06/20/2025 06:00 - 06:59,1,2,3,4,1,3,1,0,0,0,0,0,0,0,0,15,28.1,38.1
06/20/2025 07:00 - 07:59,0,1,2,9,6,0,0,0,0,0,0,0,0,0,0,18,29.0,33.3
06/20/2025 08:00 - 08:59,0,1,5,12,3,0,0,0,0,0,0,0,0,0,0,21,27.5,30.7
06/20/2025 09:00 - 09:59,0,1,4,7,9,0,0,0,0,0,0,0,0,0,0,21,29.1,34.0
06/20/2025 10:00 - 10:59,1,1,2,16,12,0,0,0,0,0,0,0,0,0,0,32,29.2,33.8
06/20/2025 11:00 - 11:59,0,1,2,8,6,2,0,0,0,0,0,0,0,0,0,19,30.1,34.9
06/20/2025 12:00 - 12:59,1,0,5,7,6,1,0,0,0,0,0,0,0,0,0,20,28.3,33.9
06/20/2025 13:00 - 13:59,0,5,4,9,5,2,0,0,0,0,0,0,0,0,0,25,27.4,33.8
06/20/2025 14:00 - 14:59,0,0,5,10,6,2,0,0,0,0,0,0,0,0,0,23,29.6,34.4
06/20/2025 15:00 - 15:59,1,1,9,8,4,2,0,0,0,0,0,0,0,0,0,25,27.1,33.2
06/20/2025 16:00 - 16:59,0,0,9,12,7,0,1,0,0,0,0,0,0,0,0,29,28.6,33.3
06/20/2025 17:00 - 17:59,0,1,2,11,5,1,0,0,0,0,0,0,0,0,0,20,29.1,33.5
06/20/2025 18:00 - 18:59,0,2,2,11,3,2,0,0,0,0,0,0,0,0,0,20,28.7,33.5
06/20/2025 19:00 - 19:59,0,1,10,8,4,1,0,0,0,0,0,0,0,0,0,24,27.2,32.1
06/20/2025 20:00 - 20:59,0,2,6,6,6,1,1,0,0,0,0,0,0,0,0,22,28.7,34.5
06/20/2025 21:00 - 21:59,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,16,26.3,29.5
06/20/2025 22:00 - 22:59,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,9,29.0,32.9
06/20/2025 23:00 - 23:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
06/21/2025 00:00 - 00:59,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,7,32.0,34.5
06/21/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
06/21/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
