"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","3618 Adair Ave N"
"Location:","3618 Adair Ave N"
"Comments:","Site 37910"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","04/23/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
04/27/2025 17:00 - 17:59,0,8,6,9,3,0,0,0,0,0,0,0,0,0,0,26,24.8,30.2
04/27/2025 18:00 - 18:59,2,1,7,6,0,0,0,0,0,0,0,0,0,0,0,16,23.4,28.6
04/27/2025 19:00 - 19:59,1,2,6,6,1,0,1,0,0,0,0,0,0,0,0,17,25.6,30.1
04/27/2025 20:00 - 20:59,3,2,9,3,2,1,0,0,0,0,0,0,0,0,0,20,23.5,30.2
04/27/2025 21:00 - 21:59,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,8,23.5,29.3
04/27/2025 22:00 - 22:59,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,9,25.0,29.6
04/27/2025 23:00 - 23:59,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,24.5,25.5
04/28/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
04/28/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 04:00 - 04:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
04/28/2025 05:00 - 05:59,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,9,25.6,29.6
04/28/2025 06:00 - 06:59,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,9,26.8,29.9
04/28/2025 07:00 - 07:59,2,5,53,56,17,0,0,0,0,0,0,0,0,0,0,133,26.5,30.7
04/28/2025 08:00 - 08:59,3,5,17,23,8,2,0,0,0,0,0,0,0,0,0,58,26.2,31.5
04/28/2025 09:00 - 09:59,0,3,8,16,4,0,0,0,0,0,0,0,0,0,0,31,26.9,30.6
04/28/2025 10:00 - 10:59,5,9,13,12,3,0,0,0,0,0,0,0,0,0,0,42,23.0,29.4
04/28/2025 11:00 - 11:59,1,2,11,8,1,0,0,0,0,0,0,0,0,0,0,23,24.6,29.2
04/28/2025 12:00 - 12:59,1,5,15,16,0,1,0,0,0,0,0,0,0,0,0,38,24.9,29.4
04/28/2025 13:00 - 13:59,1,2,16,14,5,0,0,0,0,0,0,0,0,0,0,38,26.0,30.6
04/28/2025 14:00 - 14:59,10,13,36,35,7,1,0,0,0,0,0,0,0,0,0,102,24.1,29.9
04/28/2025 15:00 - 15:59,0,5,12,25,9,0,0,0,0,0,0,0,0,0,0,51,27.2,31.5
04/28/2025 16:00 - 16:59,1,4,9,25,8,0,0,0,0,0,0,0,0,0,0,47,27.1,31.3
04/28/2025 17:00 - 17:59,1,4,10,15,1,0,0,0,0,0,0,0,0,0,0,31,25.1,29.6
04/28/2025 18:00 - 18:59,4,5,7,2,1,2,0,0,0,0,0,0,0,0,0,21,22.1,29.4
04/28/2025 19:00 - 19:59,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,12,22.5,29.1
04/28/2025 20:00 - 20:59,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0,13,23.3,29.5
04/28/2025 21:00 - 21:59,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,7,23.3,28.3
04/28/2025 22:00 - 22:59,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,7,28.3,30.3
04/28/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/29/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/29/2025 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
04/29/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
04/29/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/29/2025 04:00 - 04:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
04/29/2025 05:00 - 05:59,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6,21.8,29.0
04/29/2025 06:00 - 06:59,0,5,8,16,1,0,0,0,0,0,0,0,0,0,0,30,25.6,29.8
04/29/2025 07:00 - 07:59,2,10,49,57,14,0,0,0,0,0,0,0,0,0,0,132,26.1,30.4
04/29/2025 08:00 - 08:59,1,0,14,26,14,1,0,0,0,0,0,0,0,0,0,56,28.3,33.2
04/29/2025 09:00 - 09:59,2,1,16,20,13,1,0,0,0,0,0,0,0,0,0,53,27.5,33.1
04/29/2025 10:00 - 10:59,1,3,17,15,6,0,1,0,0,0,0,0,0,0,0,43,26.4,31.0
04/29/2025 11:00 - 11:59,0,1,6,8,5,2,0,0,0,0,0,0,0,0,0,22,28.7,34.2
04/29/2025 12:00 - 12:59,1,3,16,7,7,0,0,0,0,0,0,0,0,0,0,34,25.7,32.0
04/29/2025 13:00 - 13:59,1,3,8,20,4,0,0,0,0,0,0,0,0,0,0,36,26.6,30.5
04/29/2025 14:00 - 14:59,0,5,40,41,11,0,0,0,0,0,0,0,0,0,0,97,26.5,30.5
04/29/2025 15:00 - 15:59,0,0,12,30,17,2,0,0,0,0,0,0,0,0,0,61,29.2,33.8
04/29/2025 16:00 - 16:59,0,4,11,28,10,1,0,0,0,0,0,0,0,0,0,54,27.8,32.2
