"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","6009 34th Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/02/2025"
"Start Time:","00:00"
"Export Version:","Class V1.03"
"Scheme:","FHWA"
"Scheme ID:","1"
"Interval:","60 Min"
"Title:","Eastbound Classes"
"Date/Time","Class #1","Class #2","Class #3","Class #4","Class #5","Class #6","Class #7","Class #8","Class #9","Class #10","Class #11","Class #12","Class #13","Total"
09/02/2025 11:00 - 11:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2025 12:00 - 12:59,0,15,1,0,2,1,0,0,0,0,0,0,0,19
09/02/2025 13:00 - 13:59,0,18,1,0,1,0,0,0,0,0,0,0,0,20
09/02/2025 14:00 - 14:59,0,13,4,0,4,1,0,0,0,0,0,0,0,22
09/02/2025 15:00 - 15:59,0,22,3,1,1,1,0,0,0,0,0,0,0,28
09/02/2025 16:00 - 16:59,0,19,5,2,0,0,0,0,0,0,0,0,0,26
09/02/2025 17:00 - 17:59,0,19,3,0,2,1,0,0,0,0,0,0,0,25
09/02/2025 18:00 - 18:59,0,14,0,0,1,0,0,0,0,0,0,0,0,15
09/02/2025 19:00 - 19:59,0,13,1,0,0,0,0,0,0,0,0,0,0,14
09/02/2025 20:00 - 20:59,0,4,2,0,1,0,0,0,0,0,0,0,0,7
09/02/2025 21:00 - 21:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
09/02/2025 22:00 - 22:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
09/02/2025 23:00 - 23:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/03/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 01:00 - 01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/03/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/03/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 05:00 - 05:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/03/2025 06:00 - 06:59,0,4,0,0,0,0,0,0,0,0,0,0,0,4
09/03/2025 07:00 - 07:59,0,8,0,0,1,0,0,0,0,0,0,0,0,9
09/03/2025 08:00 - 08:59,0,5,2,0,3,1,0,0,0,0,0,0,0,11
09/03/2025 09:00 - 09:59,0,9,0,0,1,0,0,0,0,0,0,0,0,10
09/03/2025 10:00 - 10:59,0,11,0,0,1,0,0,0,0,0,0,0,0,12
09/03/2025 11:00 - 11:59,0,10,1,0,4,0,0,0,0,0,0,0,0,15
09/03/2025 12:00 - 12:59,0,8,1,0,0,0,0,0,0,0,0,0,0,9
09/03/2025 13:00 - 13:59,0,22,2,0,0,0,0,0,0,0,0,0,0,24
09/03/2025 14:00 - 14:59,0,13,0,0,0,0,0,0,0,0,0,0,0,13
09/03/2025 15:00 - 15:59,0,10,2,1,2,1,0,0,0,0,0,0,0,16
09/03/2025 16:00 - 16:59,0,25,2,2,1,0,0,0,0,0,0,0,0,30
09/03/2025 17:00 - 17:59,0,19,2,0,0,0,0,0,0,0,0,0,0,21
09/03/2025 18:00 - 18:59,1,21,0,0,4,0,0,0,0,0,0,0,0,26
09/03/2025 19:00 - 19:59,0,12,1,0,1,0,0,0,0,0,0,0,0,14
09/03/2025 20:00 - 20:59,0,10,3,0,1,0,0,0,0,0,0,0,0,14
09/03/2025 21:00 - 21:59,0,8,0,0,0,0,0,0,0,0,0,0,0,8
09/03/2025 22:00 - 22:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/03/2025 23:00 - 23:59,0,2,0,0,1,0,0,0,0,0,0,0,0,3
09/04/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/04/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 04:00 - 04:59,0,1,1,0,0,0,0,0,0,0,0,0,0,2
09/04/2025 05:00 - 05:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/04/2025 06:00 - 06:59,0,3,0,1,0,0,0,0,0,0,0,0,0,4
09/04/2025 07:00 - 07:59,0,7,0,0,1,0,0,0,0,0,0,0,0,8
09/04/2025 08:00 - 08:59,0,9,1,0,2,0,0,0,0,0,0,0,0,12
09/04/2025 09:00 - 09:59,0,13,4,0,1,0,0,0,0,0,0,0,0,18
09/04/2025 10:00 - 10:59,0,3,2,0,2,0,0,0,0,0,0,0,0,7
09/04/2025 11:00 - 11:59,0,12,1,1,3,0,0,0,0,0,0,0,0,17
09/04/2025 12:00 - 12:59,0,17,0,0,0,0,0,0,0,0,0,0,0,17
09/04/2025 13:00 - 13:59,0,15,1,0,2,0,0,0,0,0,0,0,0,18
09/04/2025 14:00 - 14:59,0,17,0,0,1,0,0,0,0,0,0,0,0,18
09/04/2025 15:00 - 15:59,0,24,2,1,3,0,0,0,0,0,0,0,0,30
09/04/2025 16:00 - 16:59,0,21,5,2,3,0,0,0,0,0,0,0,0,31
09/04/2025 17:00 - 17:59,0,26,4,0,0,0,0,0,0,0,0,0,0,30
09/04/2025 18:00 - 18:59,0,16,3,0,1,0,0,0,0,0,0,0,0,20
09/04/2025 19:00 - 19:59,0,12,2,0,0,0,0,0,0,0,0,0,0,14
09/04/2025 20:00 - 20:59,0,6,2,0,1,0,0,0,0,0,0,0,0,9
09/04/2025 21:00 - 21:59,0,3,1,0,1,0,0,0,0,0,0,0,0,5
09/04/2025 22:00 - 22:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
09/04/2025 23:00 - 23:59,0,2,0,0,1,0,0,0,0,0,0,0,0,3
09/05/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/05/2025 01:00 - 01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/05/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/05/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 05:00 - 05:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/05/2025 06:00 - 06:59,0,4,0,1,0,0,0,0,0,0,0,0,0,5
09/05/2025 07:00 - 07:59,0,5,2,0,2,0,1,0,0,0,0,0,0,10
09/05/2025 08:00 - 08:59,0,7,0,0,2,0,0,0,0,0,0,0,0,9
09/05/2025 09:00 - 09:59,0,18,2,0,0,0,0,0,0,0,0,0,0,20
09/05/2025 10:00 - 10:59,0,7,1,0,0,0,0,0,0,0,0,0,0,8
09/05/2025 11:00 - 11:59,0,19,1,0,2,0,0,0,0,0,0,0,0,22
09/05/2025 12:00 - 12:59,0,12,1,0,1,0,0,0,0,0,0,0,0,14
09/05/2025 13:00 - 13:59,0,18,0,0,0,0,0,0,0,0,0,0,0,18
09/05/2025 14:00 - 14:59,0,15,1,0,5,0,0,0,0,0,0,0,0,21
09/05/2025 15:00 - 15:59,0,24,4,1,0,0,0,0,0,0,0,0,0,29
09/05/2025 16:00 - 16:59,0,18,4,2,1,0,0,0,0,0,0,0,0,25
09/05/2025 17:00 - 17:59,0,12,2,0,1,0,0,0,0,0,0,0,0,15
09/05/2025 18:00 - 18:59,0,18,1,0,0,0,0,0,0,0,0,0,0,19
09/05/2025 19:00 - 19:59,0,12,1,0,0,0,0,0,0,0,0,0,0,13
09/05/2025 20:00 - 20:59,0,12,2,0,0,0,0,0,0,0,0,0,0,14
09/05/2025 21:00 - 21:59,0,9,1,0,0,0,0,0,0,0,0,0,0,10
09/05/2025 22:00 - 22:59,0,9,0,0,0,0,0,0,0,0,0,0,0,9
09/05/2025 23:00 - 23:59,0,4,0,0,0,0,0,0,0,0,0,0,0,4
09/06/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/06/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/06/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,1
09/06/2025 06:00 - 06:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/06/2025 07:00 - 07:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
09/06/2025 08:00 - 08:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
09/06/2025 09:00 - 09:59,0,4,1,0,0,0,0,0,0,0,0,0,0,5
09/06/2025 10:00 - 10:59,0,8,2,0,3,0,0,0,0,0,0,0,0,13
09/06/2025 11:00 - 11:59,1,18,3,0,2,0,0,0,0,0,0,0,0,24
09/06/2025 12:00 - 12:59,0,15,2,0,0,0,0,0,0,0,0,0,0,17
09/06/2025 13:00 - 13:59,0,21,0,0,0,0,0,0,0,0,0,0,0,21
09/06/2025 14:00 - 14:59,0,19,0,0,1,0,0,0,0,0,0,0,0,20
09/06/2025 15:00 - 15:59,0,23,4,0,0,0,0,0,0,0,0,0,0,27
09/06/2025 16:00 - 16:59,0,12,4,0,1,0,0,0,0,0,0,0,0,17
09/06/2025 17:00 - 17:59,0,9,3,0,1,0,0,0,0,0,0,0,0,13
09/06/2025 18:00 - 18:59,0,12,1,0,3,0,0,0,0,0,0,0,0,16
09/06/2025 19:00 - 19:59,0,9,2,0,0,0,0,0,0,0,0,0,0,11
09/06/2025 20:00 - 20:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
09/06/2025 21:00 - 21:59,0,7,0,0,0,0,0,0,0,0,0,0,0,7
09/06/2025 22:00 - 22:59,0,5,0,0,0,0,0,0,0,0,0,0,0,5
09/06/2025 23:00 - 23:59,0,3,1,0,0,0,0,0,0,0,0,0,0,4
09/07/2025 00:00 - 00:59,0,3,0,0,1,0,0,0,0,0,0,0,0,4
09/07/2025 01:00 - 01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/07/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/07/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,1
09/07/2025 06:00 - 06:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/07/2025 07:00 - 07:59,0,1,1,0,0,0,0,0,0,0,0,0,0,2
09/07/2025 08:00 - 08:59,0,11,1,0,0,0,0,0,0,0,0,0,0,12
09/07/2025 09:00 - 09:59,0,9,1,0,0,0,0,0,0,0,0,0,0,10
09/07/2025 10:00 - 10:59,0,10,1,0,1,0,0,0,0,0,0,0,0,12
09/07/2025 11:00 - 11:59,0,11,4,0,2,0,0,0,0,0,0,0,0,17
09/07/2025 12:00 - 12:59,0,21,1,0,1,0,0,0,0,0,0,0,0,23
09/07/2025 13:00 - 13:59,1,20,2,0,1,0,0,0,0,0,0,0,0,24
09/07/2025 14:00 - 14:59,0,12,0,0,0,0,0,0,0,0,0,0,0,12
09/07/2025 15:00 - 15:59,0,18,1,0,1,0,0,0,0,0,0,0,0,20
09/07/2025 16:00 - 16:59,0,9,2,0,3,0,0,0,0,0,0,0,0,14
09/07/2025 17:00 - 17:59,1,16,3,0,0,0,0,0,0,0,0,0,0,20
09/07/2025 18:00 - 18:59,0,9,2,0,2,0,0,0,0,0,0,0,0,13
09/07/2025 19:00 - 19:59,0,10,3,0,0,0,0,0,0,0,0,0,0,13
09/07/2025 20:00 - 20:59,0,6,3,0,0,0,0,0,0,0,0,0,0,9
09/07/2025 21:00 - 21:59,0,5,1,0,1,0,0,0,0,0,0,0,0,7
09/07/2025 22:00 - 22:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/07/2025 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/08/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/2025 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,1
09/08/2025 05:00 - 05:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/08/2025 06:00 - 06:59,0,1,0,1,1,0,0,0,0,0,0,0,0,3
09/08/2025 07:00 - 07:59,0,8,2,0,1,1,0,0,0,0,0,0,0,12
09/08/2025 08:00 - 08:59,0,7,2,0,3,1,0,0,0,0,0,0,0,13
09/08/2025 09:00 - 09:59,0,10,1,0,0,2,0,0,0,0,0,0,0,13
09/08/2025 10:00 - 10:59,0,8,1,0,1,1,0,0,1,0,0,0,0,12
09/08/2025 11:00 - 11:59,0,10,1,0,0,2,1,0,0,0,0,0,0,14
09/08/2025 12:00 - 12:59,0,11,0,0,1,1,0,0,0,0,0,0,0,13
09/08/2025 13:00 - 13:59,0,17,2,0,2,1,0,0,0,0,0,0,0,22
09/08/2025 14:00 - 14:59,0,17,1,0,2,0,1,0,0,0,0,0,0,21
09/08/2025 15:00 - 15:59,0,21,2,1,0,0,0,0,0,0,0,0,0,24
09/08/2025 16:00 - 16:59,0,24,5,2,1,0,0,0,0,0,0,0,0,32
09/08/2025 17:00 - 17:59,0,20,4,0,1,0,0,0,0,0,0,0,0,25
09/08/2025 18:00 - 18:59,1,17,2,0,0,0,0,0,0,0,0,0,0,20
09/08/2025 19:00 - 19:59,0,12,1,0,2,0,0,0,0,0,0,0,0,15
09/08/2025 20:00 - 20:59,1,5,3,0,0,0,0,0,0,0,0,0,0,9
09/08/2025 21:00 - 21:59,0,5,0,0,0,0,0,0,0,0,0,0,0,5
09/08/2025 22:00 - 22:59,1,3,1,0,1,0,0,0,0,0,0,0,0,6
09/08/2025 23:00 - 23:59,0,3,0,0,0,0,0,0,0,0,0,0,0,3
09/09/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,1
09/09/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2025 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,1
09/09/2025 05:00 - 05:59,0,2,0,0,0,0,0,0,0,0,0,0,0,2
09/09/2025 06:00 - 06:59,0,1,0,1,0,0,0,0,0,0,0,0,0,2
09/09/2025 07:00 - 07:59,0,9,2,0,1,0,0,0,0,0,0,0,0,12
