"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/19/2025 13:00 - 13:59,0,5,13,13,13,0,0,0,0,0,0,0,0,0,0,44,27.3,33.3
06/19/2025 14:00 - 14:59,0,1,11,14,7,0,0,0,0,0,0,0,0,0,0,33,27.5,32.1
06/19/2025 15:00 - 15:59,0,3,14,21,13,4,2,0,0,0,0,0,0,0,0,57,29.1,34.8
06/19/2025 16:00 - 16:59,1,7,12,27,15,5,0,0,0,0,0,0,0,0,0,67,28.1,34.2
06/19/2025 17:00 - 17:59,1,2,13,22,18,1,0,0,0,0,0,0,0,0,0,57,28.4,33.8
06/19/2025 18:00 - 18:59,0,2,12,17,5,0,0,0,0,0,0,0,0,0,0,36,26.9,30.7
06/19/2025 19:00 - 19:59,1,2,17,19,9,1,0,0,0,0,0,0,0,0,0,49,27.1,32.2
06/19/2025 20:00 - 20:59,0,1,10,17,6,0,0,0,0,0,0,0,0,0,0,34,27.6,31.3
06/19/2025 21:00 - 21:59,0,4,20,16,3,0,0,0,0,0,0,0,0,0,0,43,25.6,29.8
06/19/2025 22:00 - 22:59,1,2,7,5,4,0,0,0,0,0,0,0,0,0,0,19,25.6,31.8
06/19/2025 23:00 - 23:59,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,24.4,24.8
06/20/2025 00:00 - 00:59,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16.3,26.3
06/20/2025 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
