"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","2941 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/06/2024 17:00 - 17:59,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,9,28.3,33.9
11/06/2024 18:00 - 18:59,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,30.3,33.2
11/06/2024 19:00 - 19:59,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,28.3,36.3
11/06/2024 20:00 - 20:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/06/2024 21:00 - 21:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/06/2024 22:00 - 22:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/06/2024 23:00 - 23:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/07/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/07/2024 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/07/2024 04:00 - 04:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
11/07/2024 05:00 - 05:59,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,5,30.4,34.8
11/07/2024 06:00 - 06:59,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5,27.4,29.8
11/07/2024 07:00 - 07:59,1,1,5,8,9,0,0,0,0,0,0,0,0,0,0,24,28.1,33.7
11/07/2024 08:00 - 08:59,1,1,3,9,3,1,0,0,0,0,0,0,0,0,0,18,27.3,32.3
11/07/2024 09:00 - 09:59,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,8,28.3,33.2
11/07/2024 10:00 - 10:59,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,8,27.3,29.6
11/07/2024 11:00 - 11:59,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,26.8,32.9
11/07/2024 12:00 - 12:59,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,25.0,28.6
11/07/2024 13:00 - 13:59,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,9,28.4,33.7
11/07/2024 14:00 - 14:59,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,10,28.9,32.7
11/07/2024 15:00 - 15:59,2,2,2,9,5,1,0,0,0,0,0,0,0,0,0,21,27.0,33.3
11/07/2024 16:00 - 16:59,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,8,29.6,33.2
11/07/2024 17:00 - 17:59,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,11,29.4,30.6
11/07/2024 18:00 - 18:59,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,10,25.9,29.8
11/07/2024 19:00 - 19:59,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,23.3,29.5
11/07/2024 20:00 - 20:59,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,21.6,27.9
11/07/2024 21:00 - 21:59,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,28.0,31.3
11/07/2024 22:00 - 22:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/07/2024 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/08/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/08/2024 05:00 - 05:59,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,28.4,29.8
11/08/2024 06:00 - 06:59,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,5,28.2,39.8
11/08/2024 07:00 - 07:59,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,16,29.7,33.9
11/08/2024 08:00 - 08:59,1,0,3,8,3,0,0,0,0,0,0,0,0,0,0,15,27.2,31.4
11/08/2024 09:00 - 09:59,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0,9,30.6,34.6
11/08/2024 10:00 - 10:59,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,29.2,29.0
11/08/2024 11:00 - 11:59,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,6,24.8,29.0
11/08/2024 12:00 - 12:59,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,6,29.2,33.7
11/08/2024 13:00 - 13:59,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,13,27.7,33.5
11/08/2024 14:00 - 14:59,1,1,2,6,3,0,0,0,0,0,0,0,0,0,0,13,26.6,31.9
11/08/2024 15:00 - 15:59,1,0,5,6,5,1,0,0,0,0,0,0,0,0,0,18,27.9,33.8
11/08/2024 16:00 - 16:59,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,10,27.5,31.0
11/08/2024 17:00 - 17:59,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5,24.2,29.8
11/08/2024 18:00 - 18:59,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,6,26.5,29.0
11/08/2024 19:00 - 19:59,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,6,25.3,32.5
11/08/2024 20:00 - 20:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,28.3,29.4
11/08/2024 21:00 - 21:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
11/08/2024 22:00 - 22:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
11/08/2024 23:00 - 23:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
11/09/2024 00:00 - 00:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/09/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/09/2024 06:00 - 06:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0
11/09/2024 07:00 - 07:59,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,31.4,33.9
11/09/2024 08:00 - 08:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/09/2024 09:00 - 09:59,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,7,28.6,34.6
11/09/2024 10:00 - 10:59,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,10,29.5,33.5
11/09/2024 11:00 - 11:59,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,10,29.9,33.5
11/09/2024 12:00 - 12:59,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,29.9,32.1
11/09/2024 13:00 - 13:59,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,10,25.9,29.3
11/09/2024 14:00 - 14:59,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,11,21.9,29.1
11/09/2024 15:00 - 15:59,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,7,24.1,27.1
11/09/2024 16:00 - 16:59,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,9,29.4,32.9
11/09/2024 17:00 - 17:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/09/2024 18:00 - 18:59,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,6,22.8,32.5
11/09/2024 19:00 - 19:59,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,27.0,29.2
11/09/2024 20:00 - 20:59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,33.0,37.0
11/09/2024 21:00 - 21:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
11/09/2024 22:00 - 22:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
11/09/2024 23:00 - 23:59,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,18.8,22.9
11/10/2024 00:00 - 00:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/10/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 05:00 - 05:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
11/10/2024 06:00 - 06:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
11/10/2024 07:00 - 07:59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,21.5,32.0
11/10/2024 08:00 - 08:59,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,5,30.2,39.8
11/10/2024 09:00 - 09:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 10:00 - 10:59,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,7,29.7,33.4
11/10/2024 11:00 - 11:59,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,8,27.8,29.8
11/10/2024 12:00 - 12:59,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,26.8,29.3
11/10/2024 13:00 - 13:59,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,7,29.7,33.3
11/10/2024 14:00 - 14:59,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,8,27.1,30.1
11/10/2024 15:00 - 15:59,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,6,26.2,32.5
11/10/2024 16:00 - 16:59,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,7,27.6,32.1
11/10/2024 17:00 - 17:59,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,11,27.9,30.6
11/10/2024 18:00 - 18:59,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,5,26.2,29.8
11/10/2024 19:00 - 19:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/10/2024 20:00 - 20:59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,28.5,29.6
11/10/2024 21:00 - 21:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 22:00 - 22:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/10/2024 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 04:00 - 04:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
