"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","3618 Adair Ave N"
"Location:","3618 Adair Ave N"
"Comments:","Site 37910"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","04/23/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
04/25/2025 15:00 - 15:59,1,2,10,22,6,0,0,0,0,0,0,0,0,0,0,41,27.1,30.9
04/25/2025 16:00 - 16:59,0,3,10,8,1,1,0,0,0,0,0,0,0,0,0,23,25.6,29.8
04/25/2025 17:00 - 17:59,0,1,10,13,2,2,0,0,0,0,0,0,0,0,0,28,27.4,30.7
04/25/2025 18:00 - 18:59,1,0,8,6,3,0,0,0,0,0,0,0,0,0,0,18,26.1,30.7
04/25/2025 19:00 - 19:59,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,10,23.6,28.5
04/25/2025 20:00 - 20:59,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,8,25.3,29.3
04/25/2025 21:00 - 21:59,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,18.4,25.1
04/25/2025 22:00 - 22:59,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,6,28.5,32.5
04/25/2025 23:00 - 23:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
04/26/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/26/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/26/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/26/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/26/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/26/2025 05:00 - 05:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
04/26/2025 06:00 - 06:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
04/26/2025 07:00 - 07:59,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,11,27.5,32.4
04/26/2025 08:00 - 08:59,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,8,26.5,33.2
04/26/2025 09:00 - 09:59,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,13,24.3,29.0
04/26/2025 10:00 - 10:59,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,16,22.8,28.1
04/26/2025 11:00 - 11:59,1,2,9,5,0,0,0,0,0,0,0,0,0,0,0,17,23.5,28.0
04/26/2025 12:00 - 12:59,2,4,11,8,3,0,0,0,0,0,0,0,0,0,0,28,24.3,29.9
04/26/2025 13:00 - 13:59,0,2,7,4,1,1,0,0,0,0,0,0,0,0,0,15,25.7,30.1
04/26/2025 14:00 - 14:59,4,1,3,5,3,0,0,0,0,0,0,0,0,0,0,16,23.3,31.2
04/26/2025 15:00 - 15:59,0,1,2,5,2,0,0,0,0,0,0,0,0,0,0,10,27.4,31.0
04/26/2025 16:00 - 16:59,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,12,24.0,29.4
04/26/2025 17:00 - 17:59,3,2,8,8,1,0,0,1,0,0,0,0,0,0,0,23,24.5,29.8
04/26/2025 18:00 - 18:59,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,12,27.7,30.3
04/26/2025 19:00 - 19:59,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,8,27.8,30.3
04/26/2025 20:00 - 20:59,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,23.3,27.9
04/26/2025 21:00 - 21:59,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,18.0,30.5
04/26/2025 22:00 - 22:59,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,24.5,25.5
04/26/2025 23:00 - 23:59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,30.5,37.0
04/27/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/27/2025 01:00 - 01:59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,11.6
04/27/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/27/2025 03:00 - 03:59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18.7,26.3
04/27/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/27/2025 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/27/2025 06:00 - 06:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
04/27/2025 07:00 - 07:59,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,21.3,25.5
04/27/2025 08:00 - 08:59,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,8,25.3,28.9
04/27/2025 09:00 - 09:59,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,23.3,24.0
04/27/2025 10:00 - 10:59,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,12,24.0,29.4
04/27/2025 11:00 - 11:59,0,2,4,7,4,0,0,0,0,0,0,0,0,0,0,17,27.3,32.2
04/27/2025 12:00 - 12:59,1,3,4,6,2,0,0,0,0,0,0,0,0,0,0,16,24.8,30.3
04/27/2025 13:00 - 13:59,1,1,6,3,2,0,0,0,0,0,0,0,0,0,0,13,24.7,29.9
04/27/2025 14:00 - 14:59,0,2,3,5,2,0,0,0,0,0,0,0,0,0,0,12,26.3,30.3
04/27/2025 15:00 - 15:59,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,8,24.6,29.3
04/27/2025 16:00 - 16:59,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,10,26.3,30.0
04/27/2025 17:00 - 17:59,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,9,24.0,28.7
04/27/2025 18:00 - 18:59,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,8,24.6,28.2
04/27/2025 19:00 - 19:59,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,10,24.1,28.5
04/27/2025 20:00 - 20:59,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,10,20.9,26.0
04/27/2025 21:00 - 21:59,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,22.4,29.8
04/27/2025 22:00 - 22:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
04/27/2025 23:00 - 23:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
04/28/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/28/2025 04:00 - 04:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
04/28/2025 05:00 - 05:59,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,7,25.4,29.6
04/28/2025 06:00 - 06:59,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,8,26.5,29.8
04/28/2025 07:00 - 07:59,0,5,30,23,7,0,0,0,0,0,0,0,0,0,0,65,25.9,30.3
04/28/2025 08:00 - 08:59,2,2,9,12,3,1,0,0,0,0,0,0,0,0,0,29,25.8,30.6
04/28/2025 09:00 - 09:59,0,2,2,6,2,0,0,0,0,0,0,0,0,0,0,12,26.8,30.3
04/28/2025 10:00 - 10:59,4,6,7,5,1,0,0,0,0,0,0,0,0,0,0,23,21.4,28.0
04/28/2025 11:00 - 11:59,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,10,26.4,29.8
04/28/2025 12:00 - 12:59,1,3,8,8,0,0,0,0,0,0,0,0,0,0,0,20,24.0,28.8
04/28/2025 13:00 - 13:59,0,0,11,3,2,0,0,0,0,0,0,0,0,0,0,16,25.6,29.5
04/28/2025 14:00 - 14:59,10,9,26,14,0,1,0,0,0,0,0,0,0,0,0,60,22.0,28.0
04/28/2025 15:00 - 15:59,0,3,5,16,6,0,0,0,0,0,0,0,0,0,0,30,27.6,31.8
04/28/2025 16:00 - 16:59,1,2,5,7,2,0,0,0,0,0,0,0,0,0,0,17,25.3,30.3
04/28/2025 17:00 - 17:59,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,15,25.8,29.5
04/28/2025 18:00 - 18:59,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,9,23.4,26.8
