"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","3540 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-75 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/19/2025 15:00 - 15:59,3,5,14,13,0,0,0,0,0,0,0,0,0,0,0,35,23.5,28.8
09/19/2025 16:00 - 16:59,2,7,18,12,0,0,0,0,0,0,0,0,0,0,0,39,23.5,28.4
09/19/2025 17:00 - 17:59,7,8,17,5,1,0,0,0,0,0,0,0,0,0,0,38,20.9,25.8
09/19/2025 18:00 - 18:59,1,11,12,7,0,0,0,0,0,0,0,0,0,0,0,31,22.4,27.3
09/19/2025 19:00 - 19:59,2,5,13,5,0,0,0,0,0,0,0,0,0,0,0,25,22.4,26.8
09/19/2025 20:00 - 20:59,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,13,22.4,26.9
09/19/2025 21:00 - 21:59,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,14,22.3,26.7
09/19/2025 22:00 - 22:59,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,8,23.0,26.8
09/19/2025 23:00 - 23:59,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,9,21.8,26.4
09/20/2025 00:00 - 00:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
09/20/2025 01:00 - 01:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
09/20/2025 02:00 - 02:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
09/20/2025 03:00 - 03:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
09/20/2025 04:00 - 04:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
09/20/2025 05:00 - 05:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
09/20/2025 06:00 - 06:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
09/20/2025 07:00 - 07:59,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,7,24.7,28.4
09/20/2025 08:00 - 08:59,0,2,6,9,1,0,0,0,0,0,0,0,0,0,0,18,25.9,29.8
09/20/2025 09:00 - 09:59,1,0,6,6,6,0,0,0,0,0,0,0,0,0,0,19,27.5,33.2
09/20/2025 10:00 - 10:59,1,4,18,18,3,0,0,0,0,0,0,0,0,0,0,44,25.5,29.9
09/20/2025 11:00 - 11:59,6,1,9,12,1,0,0,0,0,0,0,0,0,0,0,29,23.0,29.4
09/20/2025 12:00 - 12:59,4,4,17,21,0,0,0,0,0,0,0,0,0,0,0,46,24.2,29.2
09/20/2025 13:00 - 13:59,1,7,19,10,1,0,0,0,0,0,0,0,0,0,0,38,23.8,28.4
09/20/2025 14:00 - 14:59,2,3,18,12,1,0,0,0,0,0,0,0,0,0,0,36,24.3,29.0
09/20/2025 15:00 - 15:59,0,3,8,11,0,1,0,0,0,0,0,0,0,0,0,23,25.8,29.7
09/20/2025 16:00 - 16:59,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,18,23.0,28.3
09/20/2025 17:00 - 17:59,4,3,23,3,1,0,0,0,0,0,0,0,0,0,0,34,22.2,25.7
09/20/2025 18:00 - 18:59,3,5,13,8,3,0,0,0,0,0,0,0,0,0,0,32,23.6,29.6
09/20/2025 19:00 - 19:59,0,2,12,7,1,0,0,0,0,0,0,0,0,0,0,22,25.0,29.0
09/20/2025 20:00 - 20:59,0,2,12,8,1,0,0,0,0,0,0,0,0,0,0,23,25.2,29.2
09/20/2025 21:00 - 21:59,0,2,14,1,0,0,0,0,0,0,0,0,0,0,0,17,23.2,25.3
09/20/2025 22:00 - 22:59,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,9,24.7,29.5
09/20/2025 23:00 - 23:59,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,12,23.2,28.1
09/21/2025 00:00 - 00:59,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,8,24.6,29.3
09/21/2025 01:00 - 01:59,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,5,23.4,27.9
09/21/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/21/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/21/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/21/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/21/2025 06:00 - 06:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
09/21/2025 07:00 - 07:59,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,26.3,29.1
09/21/2025 08:00 - 08:59,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,10,24.5,26.0
09/21/2025 09:00 - 09:59,2,6,13,11,1,0,0,0,0,0,0,0,0,0,0,33,23.7,29.0
09/21/2025 10:00 - 10:59,1,3,6,9,1,0,0,0,0,0,0,0,0,0,0,20,24.8,29.6
09/21/2025 11:00 - 11:59,2,4,5,14,2,0,0,0,0,0,0,0,0,0,0,27,25.1,30.1
09/21/2025 12:00 - 12:59,4,3,11,16,3,0,0,0,0,0,0,0,0,0,0,37,24.6,30.0
09/21/2025 13:00 - 13:59,3,5,6,15,2,0,0,0,0,0,0,0,0,0,0,31,24.5,30.0
