"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","6001 32nd Ave N"
"Comments:","Basset Creek Park"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/2/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Eastbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/08/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/08/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/08/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/08/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/08/2025 06:00 - 06:59,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,6,25.3,32.5
09/08/2025 07:00 - 07:59,3,1,1,5,2,3,0,0,0,0,0,0,0,0,0,15,26.4,36.4
09/08/2025 08:00 - 08:59,1,0,3,3,5,2,1,1,0,0,0,0,0,0,0,16,31.3,38.8
09/08/2025 09:00 - 09:59,2,0,1,8,4,3,0,0,0,0,0,0,0,0,0,18,28.9,35.7
09/08/2025 10:00 - 10:59,2,1,3,9,4,2,0,0,1,0,0,0,0,0,0,22,28.6,35.0
09/08/2025 11:00 - 11:59,3,0,1,6,2,1,1,0,0,0,0,0,0,0,0,14,26.6,34.5
09/08/2025 12:00 - 12:59,1,5,9,4,3,3,0,0,0,0,0,0,0,0,0,25,25.7,33.9
09/08/2025 13:00 - 13:59,1,1,5,8,7,4,0,0,0,0,0,0,0,0,0,26,29.3,35.5
09/08/2025 14:00 - 14:59,2,1,5,6,7,5,0,0,0,0,0,0,0,0,0,26,29.0,36.6
09/08/2025 15:00 - 15:59,2,0,9,10,5,6,2,0,0,0,0,0,0,0,0,34,29.5,38.0
09/08/2025 16:00 - 16:59,3,4,8,10,12,5,2,1,0,0,0,0,0,0,0,45,29.0,36.8
09/08/2025 17:00 - 17:59,5,4,9,14,9,3,1,0,0,0,0,0,0,0,0,45,26.6,34.2
09/08/2025 18:00 - 18:59,4,3,3,8,5,1,0,0,0,0,0,0,0,0,0,24,25.0,32.9
09/08/2025 19:00 - 19:59,3,2,3,5,5,2,0,0,0,0,0,0,0,0,0,20,26.2,34.5
09/08/2025 20:00 - 20:59,1,5,0,4,1,0,0,0,0,0,0,0,0,0,0,11,22.6,29.6
09/08/2025 21:00 - 21:59,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,7,24.9,29.6
09/08/2025 22:00 - 22:59,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0,10,29.4,34.8
09/08/2025 23:00 - 23:59,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,28.0,37.0
09/09/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/09/2025 06:00 - 06:59,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,23.5,30.5
09/09/2025 07:00 - 07:59,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,9,31.7,36.8
09/09/2025 08:00 - 08:59,1,0,4,2,3,1,1,0,0,0,0,0,0,0,0,12,28.5,34.5
09/09/2025 09:00 - 09:59,2,4,4,4,7,0,0,0,0,0,0,0,0,0,0,21,25.6,33.4
09/09/2025 10:00 - 10:59,0,3,3,4,4,1,0,0,0,0,0,0,0,0,0,15,27.4,33.8
09/09/2025 11:00 - 11:59,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
