"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4848 Nevada Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/28/2025 14:00 - 14:59,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,23,19.6,23.2
06/28/2025 15:00 - 15:59,2,20,9,0,0,0,0,0,0,0,0,0,0,0,0,31,19.4,23.1
06/28/2025 16:00 - 16:59,3,26,6,0,0,0,0,0,0,0,0,0,0,0,0,35,18.7,21.2
06/28/2025 17:00 - 17:59,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,22,19.6,23.6
06/28/2025 18:00 - 18:59,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,17,18.4,20.9
06/28/2025 19:00 - 19:59,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,14,18.8,22.8
06/28/2025 20:00 - 20:59,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,17,19.3,23.5
06/28/2025 21:00 - 21:59,1,10,2,0,1,0,0,0,0,0,0,0,0,0,0,14,19.6,22.0
06/28/2025 22:00 - 22:59,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,13,18.0,19.9
06/28/2025 23:00 - 23:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.5,19.0
06/29/2025 00:00 - 00:59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18.3,19.4
06/29/2025 01:00 - 01:59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,17.5,20.5
06/29/2025 02:00 - 02:59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17.0,21.3
06/29/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/29/2025 04:00 - 04:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
06/29/2025 05:00 - 05:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
06/29/2025 06:00 - 06:59,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,20.2,22.5
06/29/2025 07:00 - 07:59,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,19.5,20.5
