"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4825 Douglas Dr"
"Comments:","In front of Community Center"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/22/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","35"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-14 MPH","15-19 MPH","20-24 MPH","25-29 MPH","30-34 MPH","35-39 MPH","40-44 MPH","45-49 MPH","50-54 MPH","55-59 MPH","60-64 MPH","65-69 MPH","70-74 MPH","75-79 MPH","80-99 MPH","Total""Mean Speed","85th Percentile"
07/27/2025 23:00 - 23:59,0,0,1,7,18,6,0,0,0,0,0,0,0,0,0,32,32.0,35.6
07/28/2025 00:00 - 00:59,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,9,32.4,35.4
07/28/2025 01:00 - 01:59,0,0,0,3,2,5,1,0,0,0,0,0,0,0,0,11,34.2,38.8
07/28/2025 02:00 - 02:59,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,10,33.9,40.0
07/28/2025 03:00 - 03:59,0,0,0,2,5,5,3,0,0,0,0,0,0,0,0,15,35.4,40.4
07/28/2025 04:00 - 04:59,0,0,0,4,7,1,1,0,0,0,0,0,0,0,0,13,32.0,32.8
07/28/2025 05:00 - 05:59,0,0,2,9,12,14,2,0,0,0,0,0,0,0,0,39,33.1,38.4
07/28/2025 06:00 - 06:59,1,0,6,9,30,31,7,0,0,0,0,0,0,0,0,84,33.6,39.0
07/28/2025 07:00 - 07:59,0,0,4,15,62,77,11,0,0,0,0,0,0,0,0,169,34.7,39.0
07/28/2025 08:00 - 08:59,7,9,4,12,58,57,11,2,0,0,0,0,0,0,0,160,32.7,39.0
07/28/2025 09:00 - 09:59,2,0,3,19,85,56,11,0,0,0,0,0,0,0,0,176,33.7,38.6
07/28/2025 10:00 - 10:59,0,0,3,20,108,83,8,2,0,0,0,0,0,0,0,224,34.3,38.5
07/28/2025 11:00 - 11:59,1,2,12,24,85,74,12,1,0,0,0,0,0,0,0,211,33.5,38.7
07/28/2025 12:00 - 12:59,0,3,5,22,98,90,9,1,0,0,0,0,0,0,0,228,34.0,38.6
