"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","5240 Maryland Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Eastbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/22/2025 15:00 - 15:59,0,2,3,16,9,1,0,0,0,0,0,0,0,0,0,31,29.1,33.7
06/22/2025 16:00 - 16:59,0,0,5,14,13,0,0,0,0,0,0,0,0,0,0,32,29.7,34.0
06/22/2025 17:00 - 17:59,0,0,5,10,8,1,0,0,0,0,0,0,0,0,0,24,29.5,34.1
06/22/2025 18:00 - 18:59,0,2,10,12,5,0,0,0,0,0,0,0,0,0,0,29,26.9,31.1
06/22/2025 19:00 - 19:59,0,1,3,9,6,0,0,0,0,0,0,0,0,0,0,19,28.7,33.2
06/22/2025 20:00 - 20:59,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,13,29.6,32.9
06/22/2025 21:00 - 21:59,1,0,5,5,2,1,0,0,0,0,0,0,0,0,0,14,26.7,32.0
06/22/2025 22:00 - 22:59,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,27.0,30.5
06/22/2025 23:00 - 23:59,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5,27.4,29.8
06/23/2025 00:00 - 00:59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23.0,27.0
06/23/2025 01:00 - 01:59,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,26.3,31.3
06/23/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
06/23/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/23/2025 04:00 - 04:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
06/23/2025 05:00 - 05:59,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,27.4,29.4
06/23/2025 06:00 - 06:59,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,18,29.3,33.7
06/23/2025 07:00 - 07:59,2,3,7,15,2,1,0,0,0,0,0,0,0,0,0,30,25.7,30.3
06/23/2025 08:00 - 08:59,0,2,7,12,5,2,0,0,0,0,0,0,0,0,0,28,28.1,33.3
06/23/2025 09:00 - 09:59,1,4,9,12,6,1,0,0,0,0,0,0,0,0,0,33,26.5,32.3
06/23/2025 10:00 - 10:59,1,0,5,7,5,3,0,0,0,0,0,0,0,0,0,21,29.0,35.3
06/23/2025 11:00 - 11:59,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0,19,28.5,31.8
06/23/2025 12:00 - 12:59,0,1,5,25,5,0,0,0,0,0,0,0,0,0,0,36,28.2,30.8
06/23/2025 13:00 - 13:59,1,7,12,16,9,1,1,0,0,0,0,0,0,0,0,47,26.8,32.9
06/23/2025 14:00 - 14:59,0,1,8,17,9,0,0,0,0,0,0,0,0,0,0,35,28.3,32.8
06/23/2025 15:00 - 15:59,0,2,14,25,18,2,0,0,0,0,0,0,0,0,0,61,28.8,33.9
06/23/2025 16:00 - 16:59,0,2,9,13,14,1,0,0,0,0,0,0,0,0,0,39,28.8,34.1
06/23/2025 17:00 - 17:59,1,3,7,21,4,1,0,0,0,0,0,0,0,0,0,37,27.0,30.8
06/23/2025 18:00 - 18:59,0,2,6,16,6,0,0,0,0,0,0,0,0,0,0,30,27.8,31.8
06/23/2025 19:00 - 19:59,0,3,7,8,7,0,0,0,0,0,0,0,0,0,0,25,27.2,33.0
06/23/2025 20:00 - 20:59,0,3,7,7,5,1,0,0,0,0,0,0,0,0,0,23,27.1,33.0
06/23/2025 21:00 - 21:59,1,0,7,5,2,0,0,0,0,0,0,0,0,0,0,15,25.5,30.3
06/23/2025 22:00 - 22:59,0,0,2,6,2,1,0,0,0,0,0,0,0,0,0,11,29.4,33.1
06/23/2025 23:00 - 23:59,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,10,25.6,31.0
06/24/2025 00:00 - 00:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
06/24/2025 01:00 - 01:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
06/24/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/24/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/24/2025 04:00 - 04:59,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,29.5,30.5
06/24/2025 05:00 - 05:59,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,6,25.8,29.0
06/24/2025 06:00 - 06:59,0,1,6,8,4,2,0,0,0,0,0,0,0,0,0,21,28.5,33.9
06/24/2025 07:00 - 07:59,0,2,16,8,4,0,0,0,0,0,0,0,0,0,0,30,25.8,30.4
06/24/2025 08:00 - 08:59,1,0,14,11,2,0,0,0,0,0,0,0,0,0,0,28,25.7,29.8
06/24/2025 09:00 - 09:59,1,3,7,14,4,1,0,0,0,0,0,0,0,0,0,30,26.7,31.0
06/24/2025 10:00 - 10:59,1,1,8,10,1,0,0,0,0,0,0,0,0,0,0,21,25.4,29.7
06/24/2025 11:00 - 11:59,1,4,7,8,4,0,0,0,0,0,0,0,0,0,0,24,25.4,30.9
06/24/2025 12:00 - 12:59,0,0,10,15,9,1,1,0,0,0,0,0,0,0,0,36,29.0,33.8
06/24/2025 13:00 - 13:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0
